nombre,tipo,categoria,lat,lng
Radiologico Central Institute S.A.,health,retail,-32.891201,-68.83509
CETEU Urología,health,retail,-32.891083,-68.83533299999999
Ginecomamario Institute S.R.L.,health,retail,-32.89272589999999,-68.847195
Lentini Eduardo R,health,retail,-32.9008598,-68.85991419999999
AN Cirugía Plástica,health,retail,-32.90430449999999,-68.8463287
Dra Valles,health,retail,-32.9026723,-68.84649
Fix Medical Ortopedia,shoe_store,retail,-32.903144,-68.843502
Fucacen,health,retail,-32.9018652,-68.8394596
Laboratorio De Anatomia Patologica,health,retail,-32.9025903,-68.8437515
Angela Miguel P,health,retail,-32.90187970000001,-68.83920189999999
Instituto Del Corazón,health,retail,-32.9017169,-68.8391975
Instituto Ceral,health,retail,-32.9027973,-68.8446924
Dra. María Eugenia Sottano,health,retail,-32.9024679,-68.8453571
Neurologia Clinica,health,retail,-32.9024777,-68.84538669999999
RHESUS,health,retail,-32.902854,-68.8455726
Neurologia Clinica - Dr Rodrigo Santamarina,health,retail,-32.9024553,-68.8455093
Consultorio Jose Luis Orlando,health,retail,-32.9014019,-68.84720829999999
Mitra,health,retail,-32.9012767,-68.8472202
Consultorio Dra. Lorena Córdoba,health,retail,-32.9015683,-68.8528362
Bombal Salud,health,retail,-32.9032277,-68.8515946
Dra. Lia Colombi,health,retail,-32.9021568,-68.84861889999999
Clinica Salud en Equipo. Dra. Colombi,health,retail,-32.902033,-68.848598
Consultorio Dr Scherl,health,retail,-32.9024115,-68.847264
Ospelsym Pagos,health,retail,-32.9013532,-68.8507055
Dr. Barrientos,health,retail,-32.8963899,-68.8452254
Dr. Oliver Jorge Gastroenterólogo y Clínico,health,retail,-32.8982572,-68.84111519999999
Consultorio,health,retail,-32.89789570000001,-68.8409305
Casa De La Salud De La Mujer,health,retail,-32.8979751,-68.8389423
Dr Oliver Jorge,health,retail,-32.8968184,-68.8409667
O.S.T.E.S.,health,retail,-32.896556,-68.83951979999999
Consultorios Externos Clinica De Cuyo,health,retail,-32.895921,-68.840536
Red De Seguros Medico,health,retail,-32.895732,-68.8405835
Centro de Psiquiatria Biologica Prof Dr Julio J Herrera,health,retail,-32.896385,-68.84446
CIM,health,retail,-32.8956733,-68.84875749999999
SCIS Medicina Privada,health,retail,-32.8951069,-68.8510989
Zz,health,retail,-32.896071,-68.848381
Ceglar,health,retail,-32.8959247,-68.8490904
Ceglar,health,retail,-32.8959247,-68.8490904
Salud Del Nuevo Cuyo S. A.,health,retail,-32.8959357,-68.85089719999999
Dr. Roberto M. Aprá,health,retail,-32.89586,-68.8508789
Consultorio Psicológico,health,retail,-32.896042,-68.847515
Análisis de Presiones Plantares,health,retail,-32.8984839,-68.8597549
C.I.Q.,health,retail,-32.8995769,-68.8557204
Horacio D'amico,health,retail,-32.8969368,-68.858904
Espacio B,health,retail,-32.8993509,-68.8626075
Ortiz Medina Anibal - Medico,health,retail,-32.8956561,-68.8589178
Dra Sandra,health,retail,-32.8969988,-68.8620267
Laboratorio Mera (Biquimico Veterinario),health,retail,-32.8954674,-68.8592472
Dra Paula Muñoz,health,retail,-32.8967631,-68.8618341
DR. MARCELO R ALVAREZ - DIABETES . CLINICA MEDICA,health,retail,-32.89677229999999,-68.8619908
Medvital Estetica,health,retail,-32.8954015,-68.859217
Centro de Salud N°355,health,retail,-32.8918762,-68.838976
Dr. Garcia Bissutti,health,retail,-32.8914736,-68.84230149999999
INTEGRAL MEDICAL CENTER,health,retail,-32.89313,-68.845012
Consultorios Da Vinci Salud,health,retail,-32.891843,-68.8388696
Rinoplastia Mendoza,health,retail,-32.89293109999999,-68.8449531
DRA. YOLANDA N. DI PIETRO,health,retail,-32.891777,-68.838804
Dr. A. RODRIGUEZ TRIFFILETTI,health,retail,-32.8916929,-68.838769
DRA. MARIA INES URRUTIGOITY,health,retail,-32.891695,-68.838718
DRA. ALICIA E. MALLOL,health,retail,-32.89164099999999,-68.838711
Tsallis Thalia,health,retail,-32.891877,-68.8382773
Dr. WALTER DANIEL LASPADA,health,retail,-32.8916199,-68.8387429
Consultorio Carocellia,health,retail,-32.892914,-68.8453649
Ecografia diagnostico Ultrason. / Resonancia Magnetica Maipu,health,retail,-32.8953061,-68.8462255
Belén Tinnirello,health,retail,-32.8911025,-68.8395257
Dr: Ruffolo Daniel,health,retail,-32.8940114,-68.8461861
Claudia A Albertini,health,retail,-32.8906395,-68.8419641
Danile Ernesto Fabre,health,retail,-32.893,-68.846
Atilio M Lemme,health,retail,-32.8935586,-68.84239939999999
INSTITUTE OFTALMOLOGICO GUERRERO,health,retail,-32.8926063,-68.8405444
Cardiologia Infantil,health,retail,-32.8950879,-68.8444118
Olcese - Ginecología/ Obstetricia,health,retail,-32.89455229999999,-68.84441009999999
Gea,health,retail,-32.8924116,-68.8429799
Consultorio Medico,health,retail,-32.89306440000001,-68.8441565
Masnu Roberto S,health,retail,-32.8930016,-68.83799739999999
Radiologia Odontologica Marra,health,retail,-32.8939897,-68.8450072
DYTER,health,retail,-32.8921324,-68.8430707
Tesla S.A,health,retail,-32.8924514,-68.8438011
Tarcuini Marisa Darcy,health,retail,-32.8938084,-68.8416874
INSTITUO MATER DEI GINECOLOGÍA OBSTETRICIA DR. ANGEL V. GIL,health,retail,-32.895144,-68.8431179
Urologia Dr. Lunares Gonzalo,health,retail,-32.8919993,-68.8465145
Clinica de Imágenes,health,retail,-32.89182520000001,-68.845912
Grandia Elena C,health,retail,-32.893,-68.849
O.S.P.S.A. Obra Social del Personal de La Sanidad Argentina Delegación Mendoza,health,retail,-32.893161,-68.848264
Clinica Francesa,health,retail,-32.89362430000001,-68.8475009
Dr Guillermo Estefan,health,retail,-32.8933593,-68.8476498
Instituto de Nefrología y Hemodiálisis,health,retail,-32.892823,-68.848204
Instituto de Nefrologia y Hemodialisis SRL,health,retail,-32.8928582,-68.8481212
Consultorios Externos Alexander Fleming,health,retail,-32.8930781,-68.8469204
Grupo Andino de Oncología,health,retail,-32.8927059,-68.8471749
Desfibrilador Externo Automatico Publico,health,retail,-32.89190749999999,-68.8483944
CONSULTORIO MÉDICO DR GUILLERMO JOSE BARO,health,retail,-32.8923459,-68.847188
San Lorenzo Institute,health,retail,-32.892869,-68.846302
Emelab,health,retail,-32.892869,-68.846302
Hair Recovery,health,retail,-32.8927328,-68.8462928
Santamarina Mario L,health,retail,-32.893,-68.846
Dr. Marta E. Sanchez,health,retail,-32.8941417,-68.84841949999999
CLINICDERM,health,retail,-32.8942492,-68.8484544
CRECER,health,retail,-32.89233400000001,-68.8591299
Terapeuta Reiki- Constelaciones Familiares- Biodecodificación- Terapéutica Emocional,health,retail,-32.89252799999999,-68.8598572
Cristina E Cangiani,health,retail,-32.8918659,-68.8571535
Damsu mza,health,retail,-32.891774,-68.859044
Desfilibrador Externo Automático,health,retail,-32.8916592,-68.8607866
Hugo Sanchez Bouzon,health,retail,-32.8885481,-68.8341107
Osprera,health,retail,-32.8805912,-68.8321935
CONSULTORIO DE PODOLOGIA,health,retail,-32.887428,-68.834881
Belmonte Rios Reinaldo Dr.,health,retail,-32.8824936,-68.8342809
ODONTOLOGO Dr. Federico Brandi,health,retail,-32.8881,-68.835652
Dr Pablo R Vital Medico Psiquiatra,health,retail,-32.8896892,-68.8356146
DR. RAUL BRANDI ZAPATA,health,retail,-32.887375,-68.836275
Ortopedia Cordero,health,retail,-32.88993389999999,-68.8356079
Dentista German,health,retail,-32.885656,-68.825722
Consultorios Médicos Pami,health,retail,-32.8866305,-68.8300302
Instituto de Diagnostico,health,retail,-32.88759770000001,-68.8320316
Consultorios Medicos Mutual Aye,health,retail,-32.88709850000001,-68.8326586
Solchaga Juan C,health,retail,-32.8875265,-68.83259029999999
I.R.U Instituto Regional de Urología,health,retail,-32.8881625,-68.83291
Dr Roman Pasquette Obesidad,health,retail,-32.889759,-68.83775500000002
Private Institute of Gynecology and Obstetrics,health,retail,-32.884138,-68.843733
La Malfa & Pedriatría,health,retail,-32.877894,-68.8527
Vera Jose R,health,retail,-32.88326979999999,-68.8440882
Consultorios DRES. DAFRRA Y GALIANO,health,retail,-32.88652260000001,-68.8508597
Consultorios Médicos,health,retail,-32.885126,-68.8499609
INNOVA Dental,health,retail,-32.8877428,-68.8489774
Osep,health,retail,-32.8868062,-68.84776520000001
Licenciada NUÑEZ,health,retail,-32.8873528,-68.85107239999999
MEHISEL S.A,health,retail,-32.887488,-68.848134
Instituto Zirulnik,health,retail,-32.8872474,-68.8456064
Visum Clínica Oftalmológica,health,retail,-32.889894,-68.8493536
ATENCION MEDICA,health,retail,-32.8899479,-68.8496009
Centro Privado de Endocrinologia,health,retail,-32.8875779,-68.8412969
Sanity Care ID S.R.L.,health,retail,-32.890813,-68.8453859
Sanidad De Fronteras,health,retail,-32.8866543,-68.8409902
prima piel,health,retail,-32.8894587,-68.8458386
Consultorio del Dr Abramovich,health,retail,-32.8866828,-68.8429647
Otis,health,retail,-32.88661460000001,-68.8436164
Catania Domingo,health,retail,-32.8892861,-68.83991859999999
Carlos M Contreras,health,retail,-32.8896314,-68.8389562
Raul O Sozzi,health,retail,-32.8887143,-68.840136
Juan F Reboredo,health,retail,-32.89018300000001,-68.8440498
Filice Rafael,health,retail,-32.89018300000001,-68.8440498
Espacio Gaspar,health,retail,-32.8903813,-68.8543365
Salud integral Andina,health,retail,-32.88873160000001,-68.8541058
Consultorio LINARES,health,retail,-32.88872750000001,-68.8573601
Rh Vida - Banco de Sangre,health,retail,-32.8885924,-68.8575046
Instituto Saldivar,health,retail,-32.88676960000001,-68.8602679
Fundación Zaldivar,health,retail,-32.8866275,-68.85989169999999
Consultorio Bacha - Juan Ignacio Bacha - Juan Carlos Bacha,health,retail,-32.8859859,-68.8582607
Dr.Medina Aldo Sol,health,retail,-32.8865382,-68.8553323
Clinica Ojos Papá,health,retail,-32.8829651,-68.84485459999999
OFTALMOS S.A.,health,retail,-32.8827299,-68.8445835
Centro Oftalmología,health,retail,-32.8827299,-68.8445835
Dr Lisanti Miguel,health,retail,-32.881751,-68.8397829
IAI Instituto de Alergia e Inmunologia,health,retail,-32.8817542,-68.8397645
Laboratorio de Analisis Clinicos,health,retail,-32.885719,-68.8448149
club del diabetico,health,retail,-32.8828354,-68.84004809999999
NEUMONOLOGIA INFANTO JUVENID Dra. Ana María Flores,health,retail,-32.887398,-68.8454079
Nutricionista,health,retail,-32.8866237,-68.8550285
Bio Salud,health,retail,-32.8827361,-68.8515505
Dr Nudo Miguel,health,retail,-32.885,-68.854
Clinica de Manos,health,retail,-32.8840082,-68.8587263
Dr. Linares Alonso Consultorios,health,retail,-32.88556880000001,-68.8552547
cirugía ambulatoria,health,retail,-32.883794,-68.8589679
Laboratorio. Análisis Clínicos/Fertilidad,health,retail,-32.88143900000001,-68.844218
Besportif,health,retail,-32.8794036,-68.8430585
BeSpotif,health,retail,-32.8794236,-68.8431356
ODONTOLOGIA CLINICA SAN FRANCISCO,health,retail,-32.882197,-68.8463536
Consultorio Odontologico Sanvic,health,retail,-32.8783779,-68.8375497
Urdaniz Luis A,health,retail,-32.881,-68.852
oral salud,health,retail,-32.87885589999999,-68.851197
Analisis,health,retail,-32.8788,-68.85322320000002
Dr. Barimboim Nuemonologo,health,retail,-32.8696554,-68.83930579999999
Centro de Dia Compartir,health,retail,-32.874776,-68.82943
Videla Del Castillo De Ciudad,health,retail,-32.86645029999999,-68.82720859999999
MEDICINA RESPIRATORIA,health,retail,-32.873978,-68.833632
Uncuyo,health,retail,-32.86484400000001,-68.834446
Consultorio Pediátrico,health,retail,-32.8707094,-68.8381045
Clinica Ojo Dra Mulet,health,retail,-32.8779952,-68.8375535
Dr: Zapata Danilo,health,retail,-32.8602787,-68.85507179999999
Consultorio Médico Traumatológico,health,retail,-32.860216,-68.855019
Laboratorio Fabio,health,retail,-32.86212,-68.8483062
Las Morenas y Godoy J. M.,health,retail,-32.8603356,-68.8549305
Acupuntura,health,retail,-32.8770469,-68.85195019999999
Dra. Monica Gonzalez,health,retail,-32.8666079,-68.8548356
Abramo Bernardo,health,retail,-32.8674316,-68.8430396
Guillermo B Martinez Aguero,health,retail,-32.8642407,-68.85201529999999
Albi Eduardo A,health,retail,-32.86904879999999,-68.8764577
WEST Veterinary Clinic,health,retail,-32.8711532,-68.8811351
Altos Del Sol Consultorios Medicos,health,retail,-32.8636424,-68.87812029999999
Centro de Salud N 1 Barrio San Martin,health,retail,-32.863803,-68.8641097
Centro de Salud 353,health,retail,-32.83805519999999,-68.807801
Residencia Monserrat,health,retail,-32.8479131,-68.8563331
INYECTABLE,health,retail,-32.85393000000001,-68.846063
Consultorios Externos DR. TORRECILLA JAVIER,health,retail,-32.85139299999999,-68.841455
Odontología Consultorio Externo,health,retail,-32.8514196,-68.8414207
Ergometria Pami,health,retail,-32.8517162,-68.8378011
Salud Social SRL,health,retail,-32.8526755,-68.83642
Inyectable S.A.D.E,health,retail,-32.8524675,-68.8343749
SADE Servicio de Enfermeria,health,retail,-32.8526482,-68.83440150000001
Inyectable Lic Dominguez,health,retail,-32.844513,-68.867428
Inyectable San Miguel,health,retail,-32.8555355,-68.8314907
Kinesiologia Leanza,health,retail,-32.8500966,-68.84693860000002
IRC Instituto de Rehabilitacion Corporal,health,retail,-32.8507806,-68.8462985
Sistemsoft - Soluciones Informaticas,electronics_store,retail,-32.8875391,-68.8323437
Visual-Izar de Marcelo D. Palacio,electronics_store,retail,-32.899018,-68.835578
VTC Seguridad,electronics_store,retail,-32.935226,-68.78276199999999
Techaus Argentina,electronics_store,retail,-32.938754,-68.798277
Seek Solución Informática,electronics_store,retail,-32.89193,-68.818767
Mall Digital S.A.,electronics_store,retail,-32.88795,-68.82624899999999
digi-store Servicios Informáticos,electronics_store,retail,-32.8830012,-68.8180775
Furia Grips,electronics_store,retail,-32.91149389999999,-68.7947378
DDR Insumos para Informática,electronics_store,retail,-32.93548000000001,-68.83361
El Generador Audio y Video,electronics_store,retail,-32.8741802,-68.8336929
Albanta Computación,electronics_store,retail,-32.90455,-68.789627
QBO Computacion,electronics_store,retail,-32.905948,-68.80042
Easy Mendoza,hardware_store,retail,-32.9173246,-68.8397875
INFORMATICA MAIPU,electronics_store,retail,-32.94025,-68.812029
VENETA SUDAMERICA S.A.,electronics_store,retail,-32.90687999999999,-68.843863
Tapia Multimedia,electronics_store,retail,-32.899882,-68.828558
Cerrajería Dorrego,electronics_store,retail,-32.9036462,-68.8286135
Geek Mendoza,electronics_store,retail,-32.9347661,-68.8456011
NUTRIFERT CONTROLADORES DE RIEGO,electronics_store,retail,-32.9243714,-68.848461
Alem Celulares,electronics_store,retail,-32.89306500000001,-68.836941
SCH COMPUTACION,electronics_store,retail,-32.94277,-68.8232704
Ser Seguridad Integral,electronics_store,retail,-32.9363759,-68.79826299999999
Compucuyo Computacion Productos y Servicios,electronics_store,retail,-32.9372464,-68.85583969999999
TECNOLOGIA MENDOZA,electronics_store,retail,-32.902668,-68.82882099999999
MAS INFORMATICA,electronics_store,retail,-32.90096499999999,-68.796172
Minicuotas Ribeiro,electronics_store,retail,-32.912435,-68.84116
Ayp Computacion,electronics_store,retail,-32.887851,-68.834313
Electrónica Safe,electronics_store,retail,-32.885649,-68.833979
Electronica Mendoza Sa,electronics_store,retail,-32.888756,-68.83459309999999
ELECTRO URQUIZA Electrical Supplies,electronics_store,retail,-32.881129,-68.834542
ADN Servicios Informaticos,electronics_store,retail,-32.900552,-68.79323099999999
On Site COMPUTING,electronics_store,retail,-32.8913299,-68.8407979
Frávega,electronics_store,retail,-32.8851495,-68.8409027
RED-COM Mendoza,electronics_store,retail,-32.894908,-68.837786
Todo Computación,electronics_store,retail,-32.88866579999999,-68.8364027
TCP/IP Tecnologia,electronics_store,retail,-32.912003,-68.844336
Treiding Computacion,electronics_store,retail,-32.8901029,-68.840513
Electrofuentes,electronics_store,retail,-32.8884665,-68.83423119999999
Compañia Informatica,electronics_store,retail,-32.88722369999999,-68.8389689
Minicuotas Ribeiro,electronics_store,retail,-32.885932,-68.83820899999999
Minicuotas Ribeiro,electronics_store,retail,-32.8764992,-68.83579379999999
Autoservicio Mayorista Diarco,electronics_store,retail,-32.894301,-68.825636
SmartSys,electronics_store,retail,-32.8885692,-68.8349786
Homeservis Computación,electronics_store,retail,-32.9497564,-68.78951339999999
Ariel Pacheco Fotografia y Video,electronics_store,retail,-32.9468289,-68.8536281
.D.W. MENDOZA S.R.L.,electronics_store,retail,-32.940692,-68.831313
N&N Performance,electronics_store,retail,-32.9412573,-68.82662429999999
Taller Moto Altavilla,electronics_store,retail,-32.933454,-68.8433299
G.com Servicio Tecnico Celulares,electronics_store,retail,-32.9294132,-68.8461306
técnica Uno Soluciones al PANADERO,electronics_store,retail,-32.9291314,-68.8447566
MDF Electrónica,electronics_store,retail,-32.92922800000001,-68.856078
FOTO LAG,electronics_store,retail,-32.929134,-68.855741
Los Crazy's Monsters,electronics_store,retail,-32.927555,-68.844218
Mendoza Computacion,electronics_store,retail,-32.9293,-68.836935
Cyber Café Plaza,electronics_store,retail,-32.924275,-68.84473299999999
Marcos Llanos Fotógrafo de Bodas,electronics_store,retail,-32.924934,-68.86045299999999
PASI,electronics_store,retail,-32.9008029,-68.786985
origen digital,electronics_store,retail,-32.90846199999999,-68.800547
CompuMind,electronics_store,retail,-32.90898179999999,-68.8038349
FOTOZOOM,electronics_store,retail,-32.90162189999999,-68.795861
Compumundo - Mendoza Plaza Shopping,electronics_store,retail,-32.901795,-68.7980717
Musimundo,electronics_store,retail,-32.90214479999999,-68.7977221
GARBARINO,electronics_store,retail,-32.9016529,-68.797594
Frávega,electronics_store,retail,-32.903374,-68.799961
Frávega,electronics_store,retail,-32.9017297,-68.7982169
Claro,electronics_store,retail,-32.90385510000001,-68.8022756
LNG Computación,electronics_store,retail,-32.89390950000001,-68.8008929
Fotoprint,electronics_store,retail,-32.901736,-68.788736
Distribuidora i-cuadrado Cuyo,electronics_store,retail,-32.9063874,-68.8286734
Private Security - The Guardian SRL,electronics_store,retail,-32.899309,-68.841909
Morelan Serigrafía y Computación,electronics_store,retail,-32.895714,-68.84595399999999
ITM Computación,electronics_store,retail,-32.8955807,-68.8415095
Mendoza Video Systems,electronics_store,retail,-32.89391,-68.84839
Depot Computers,electronics_store,retail,-32.8945547,-68.8418035
SIM - Soluciones Informáticas Mendoza,electronics_store,retail,-32.893829,-68.84570599999999
